path,year,original_classification,mirror_classification,original_checksum,mirror_checksum
racing2001/yacht_shop2.htm,2001,legacy-result,legacy-result,20184adc9d0a14c7883034b51878e67cb6877aa3ffeee4a190e76c61c0ac4781,bc65189ab0608bb2278af5aebbbf337a88ad821ad80add0f8e35cc814b39978b
racing2002/2002_Handicap_System.htm,2002,legacy-result,legacy-result,9fc3290cdce5b425e21444c00601d658d437ca629131d051d180f04d1b411834,6440ba8f83f4c4cd775cc16bdc9fc06ea34cbb7dbbd16eb1cc00d8210982decd
racing2002/2002_Sailing_Instructions.htm,2002,legacy-result,legacy-result,296b9b213bf608aedf3ff688a0e5d1c5045360f864e1d4d47c1dc91685da158f,287d7b8e026f1b1ffdb1a5a5a2d49bb6d7d0abe159901fb4ab2a379f9b563b81
racing2002/2002_Start_ASPN.htm,2002,unknown,unknown,86510b122066f4abd128c07cce3fb4b7f8fcc3f3d92b02e62c6f4bee4a329827,aea8b92b6dbf39c518e0300e6972be0a2b0fae3016e7a08c19d706fb9601e41b
racing2002/2002_august_matrix.htm,2002,unknown,unknown,f365b2f145bfac2fb3dc37c584ee7869b07db34e2c12892a5d5bbda5f649c809,cd95e1523dc516bae8bdd0dfe42cabbf0f47f95d1123f48f05644292162d87d7
racing2002/2002_crew_trophy.htm,2002,legacy-result,legacy-result,1cdabc14986f565bccfb0b0c63e99328498a1ac1a3aa52e642eac9aa3a9d277b,a854b325c9e07f274ebd6a0f5b09532f8280b652773587111ecd7bb0e7bdf667
racing2002/2002_july_matrix.htm,2002,unknown,unknown,e24892a3cb4f2663f6b083f21014e914416dc09a9a262d3004a64524c39868b3,9ea7e2d2f6fbbb22d9b604c7ef20925d42ff645efae517512ad0c16559b60329
racing2002/2002_june_matrix.htm,2002,unknown,unknown,80899921a9b23721f0735217d8159d9cea97420727fdaf86b282fb38515f6edc,c27371d4c69b386670a1563c95510da008d31dbc7d662673645a57b8b619b183
racing2002/bolands_V5.htm,2002,legacy-result,legacy-result,0d0b12bb0005e1318ede01e209ed1f795ed1e3e4aeaeacd232da511763003296,3d2b204116d51e6e87906d9b2f990411823ac89f30e18a69d1d461a41c67eb3f
racing2002/bolands_cup.htm,2002,legacy-result,legacy-result,61411f912b4aa639746d94a6230e2f78a06baeb241a8a83033eb8bae6104e894,6405a69d66b941134bb008db5fb5f5823dcd6437869f7e44bead996d3dc0a80b
racing2002/charter_cup.htm,2002,legacy-result,legacy-result,0b4422207a100337f78a732e46d00c088581c9020458623c25ddc6b57ba9810e,7e581e3f965ae93b7b9204139501faeab1e7180cfa4a0679e91fbe30e5d0735c
racing2002/commodores_cup.htm,2002,unknown,unknown,b5b1be81112be1c292f55d518403aba3e8549b4b84350ed7baa5e5abd8e64618,f75ab70f3f4c3abd2307504c90f604596812ca9809a0383ba7b6e0a815f49a62
racing2002/craft_festival.htm,2002,legacy-result,legacy-result,f621905169e3b4c5f9c2c2fd6e0e9e91f3c1b73888f109635273ce90c413672e,f8eeae117685933b58e014541f57c167b6e4eb4f4ff4ed0de72d177506d2b74f
racing2002/crown_diamond.htm,2002,legacy-result,legacy-result,678a268aaa2a90a38d235420a5146220fb8e089320a99203b42b8bc9932bfb37,aa8c54ef389c1ebcfb20f8866bc5d6a67c484d0cccc0c057443678679add237d
racing2002/glube1.htm,2002,legacy-result,legacy-result,ada672477cdd3808066764273c0a0afaea554e9a3471b82e4ede2aa708fc8e4e,b358980e2aeb63a32df4d2c86fefe1d422cfd1fcd3e6209931b73019adc48d71
racing2002/glube2.htm,2002,legacy-result,legacy-result,edd51c4e8a39743f5c4e11e5af267b28b28e6d27945a2d71ac0b512add7cc3c3,ed6232ec62608a6544b72f37138717ae9a0fbe153e1fe3703030f558756e5d8c
racing2002/glube3.htm,2002,legacy-result,legacy-result,8ed3894ded7888cd778b9359183bc01252b6cb5f262aac0c3c742e65d8cdc2e5,e8acdcc7c105097a65134e31cab69944b7c1e8b64f44c1e39363d430af95976b
racing2002/glube4.htm,2002,legacy-result,legacy-result,b45f3f6ea38c7b7c79d5ede8a6ccecf5b049be1b4b74b973cf485c4b6ddfcde6,008f36c472e57dcbd8d5d8b2d56ddd48146987a628acea5ff2d2b0fd6df56339
racing2002/glube_series.htm,2002,legacy-result,legacy-result,f9bdd6f458a94c45c915ecaeed08e711a54b2e4ac634b916bfb01bbf43bf6332,024d8c99bedd486707996da61c21259fd1640bd8ea8305a195613abb44b03371
racing2002/leeward_island.htm,2002,legacy-result,legacy-result,3ff42b12a1e501fd85293e7476812c9eca158fecd0eecbbc7e9647357702c063,02062b4235c234dfee355023f67b0bb0427d26784de24db39c49b5dbcc1cc142
racing2002/moosehead_fall1.htm,2002,legacy-result,legacy-result,55559ba7ac69f07400110bfaee31b29e5bbba74b81b9470ffe170187fbb4e432,52e920d3dcb74dd6f89b0d3f4530e47860adc7bb6f104039621b6773a3ae4b65
racing2002/moosehead_fall2.htm,2002,legacy-result,legacy-result,5a161d580bd33a1fd2b014a113d390e104be0c5980ad5326ed7130ef597d1696,19cc9ab941a167c072be5a5219030203785036053dabe0394c73fed5f83bd75d
racing2002/moosehead_fall3.htm,2002,legacy-result,legacy-result,caf726d6bbd453f1edb6e41c300216a7b9174b46eaeb8e07f80832e04a05a0eb,e45012e7a5a613dce8e23ec9eb677456721fd5c016532b85a58bc473d7701e3b
racing2002/ocean_tray.htm,2002,legacy-result,legacy-result,56ebafeb3837ccbfc52b3e25750206543a05f413b0cd8e06115fc5bb6a88d4ea,9c6aeb61f38c9bd7acd980d3081891ee75329b76e9fbfd324afb8ffd645f0068
racing2002/paceship1.htm,2002,legacy-result,legacy-result,9b4352950a4f9231cad7b978ea59759fdfa578274e177181b39d324bf772c41d,7bbbb98f2548bd185422439d0ac684871018504b8eda4147a00b4c97eb8de3e0
racing2002/paceship2.htm,2002,legacy-result,legacy-result,d1edf194854cd937e981b44332c812143a9ea0aa3398fbe5f820e8cf0f843f10,9b7756c55c7414e89c5f8061123cecab5c513dc20e85e2df8ba4e861ba47c7f3
racing2002/paceship3.htm,2002,legacy-result,legacy-result,0cf7dea83732e3f1966824cc2738ef2b33a918e6277eb6a4c17f0557b23a8aa6,84a903f60323ceca5a32d7361c21481b464f3bc59c21731b7d2f8d1f380db1a2
racing2002/paceship4.htm,2002,legacy-result,legacy-result,4259b51d4875cf11ba2ad736f4923ac6ad01af673083a48c62ded154d08e7ccc,2abe1510a76e5f72025ae62a6aec3a1a7b49e2b53155b87ea22ceb5555e3d9c6
racing2002/paceship_series.htm,2002,legacy-result,legacy-result,96670f8d4f37e0168e36a78adf0b802a49b949bac390c8778d23aeb34b5cdb79,cbd7bf185301a707312f4f3e0ecf550222ddb603914637ae4fc36b62c0502acd
racing2002/performance.htm,2002,unknown,unknown,80ff98ed1955c9c6bfe9e0bbf0a038767d5f6e3b5869dd124e86797b9d2e22fd,138bb9b6f368b82c6115d873692a2e6c15bb6e8b0444ee5dbdab88b7ebf52978
racing2002/princes_inlet_trophy.htm,2002,legacy-result,legacy-result,835a592aaa1b392ba8e3f38ea6f2ab08b1f26502de75a6e9213f25927e6cd6c2,c696f6bd0348e6ee1742f4c1f532ec4f7647a9662438e1d90a6c467dcaaa9a6f
racing2002/racing.htm,2002,legacy-index,legacy-index,99ee7c297955dcb565a23933a838dc19be1e6b7a2d612ba81985bce64d85cf79,98c7c08fcbe33bf909e3dcc13dd99689684e94b36a5d04c2b0c9c0c18ef401e3
racing2002/rg_smith.htm,2002,legacy-result,legacy-result,c69eeda2fd028631c224d70c0cbbc5271050215ee8bb710f6c6bb2b363d135bd,ad59b8ad33e46f99ac6b37925b56dbbcba58711fd8284377b0152db397fa97aa
racing2002/sable_sailmakers.htm,2002,legacy-result,legacy-result,11b68d68c3f67be4c4b99feb822890d6c1e360032ccc6383ba247424bd450601,330c542df3fdd09a11872f72e302aa0f3f5005c8b32595ad5bccee7c82398b7d
racing2002/sauerkraut_ocean.htm,2002,legacy-result,legacy-result,19bfa5707ba10cd8ce2a83bbf4ade52431f997a9fe1c10b0716e3e421fae561f,e4e1f3492070d88bfc0e5cb14e6903343cb3f92804d71e54117d6ae0599299a3
racing2002/scotia_trawler1.htm,2002,legacy-result,legacy-result,6fd2c22940cdd58a49a4b4cb0f6d979f3ed671b1255ef1757ec29c81615a650d,7c86ebbd1b1a6a3e1ae277da49bd67ced032236baf6e05251f88f4ddd99d1a28
racing2002/scotia_trawler2.htm,2002,legacy-result,legacy-result,66de7562736a776c6e9252d0648ad3a9344cffbc54e6d589652f5d7688dc1080,9dd96be51206fbeb7b02084e55dd53c6be014c6641fbb0892f0372070e8c96df
racing2002/scotia_trawler3.htm,2002,legacy-result,legacy-result,d02a865153fc91cbc43e5248cad78e4e0ee9c068b8b116773cb27f288ba8fab9,11f2798436a0310c3b7b15d3d4ec21b93d5d133b4c07f66a5c11efc191e323fd
racing2002/scotia_trawler4.htm,2002,legacy-result,legacy-result,f949720b245cf8b2b70ca3fb4409fb5258535b99cce01d6cae0491592eeafa5c,878f25b951e2d6248ea51b9a597a67e9cb43b9fa4a76f74330a7dd0cbb411b0a
racing2002/scotia_trawler_series.htm,2002,legacy-result,legacy-result,93e5ea496401d45de286062f56d7d5adbab6ceef1bcee015b88c26aeabb4e853,94734a76f86ee0215ab0b8c97a47433234a08dafe3ce308b15523d0c0268df70
racing2002/season02matrix.htm,2002,unknown,unknown,f4fc5ffa44b9a2f0c5068b0790406a1216fa33683f544b169d971008860a54c7,801ff0a8c2d3dd6876ed56203ac67bac5eefe1e735d136f42f372538d4fce103
racing2002/thurs_tune_up.htm,2002,legacy-result,legacy-result,68ba0b09e4e06e2b064a6654050adad02417a2495d21c91f0e2db43063d522c1,6a7b00b282853a148266c43fb235fb3a430591216180045971bb4e8ae9e9c2dc
racing2002/unofficial_paceship4.htm,2002,legacy-result,legacy-result,004cbe2c68def6ab76dc6cd0e6e33187458f9dc07325b50552cd1b1360acf78d,0cf8595f90997c92728e45e5abcac77ea906b7e11ddfad3297324d92b88164f2
racing2002/yacht_shop.htm,2002,legacy-result,legacy-result,a1050f5c94eb16fef8088c5674084eeb61c2b959a95b14773d1c9cdef21f4353,cfef9ca1ef749beccba3f18480f91bd9f1203ab717a1de7b229da585e1eec993
racing2003/2003_Handicap_System.htm,2003,legacy-result,legacy-result,8502eb8238a263f9401cd6a60ed029fc68cc36025075e816c2bc4be26a28c568,52952e3f95535358b93577146368497e825256f22f17a1d5bc29e7c16a132df0
racing2003/2003_Sailing_Instructions.htm,2003,legacy-result,legacy-result,f5ff107ea70bfbcd71fb40422355cc8f43128e3d2e338d71e022cb44d37dcd7d,d6c9d360e3a9531a0516c6dd1d40ac3dc8307664e0beac5dfa694b8be5200f49
racing2003/2003_crew_cup.htm,2003,legacy-result,legacy-result,dd66c5e674e1937cad8eeda554527451d6eb29051d8455e39d1337e63cf0621b,df60c03a99ecf469e0f8fe6f3716661bb28ae51873ba9407f8426d64db88c1f3
racing2003/august_2003_matrix.htm,2003,unknown,unknown,22a07db5c639ed4c3b34a51dc971f584139972b48cbc92af72bcf83cb4433aa3,8dca9bb8e56da0075c87d819541d85ef4d6fcae9fcf3332d8e60d4ce0d6b9174
racing2003/bolands_cup.htm,2003,legacy-result,legacy-result,62bb29d8d8e8d75e3f33fcae0d3d8a9a18a0c6d739ad70a7ad98ef888f3899e9,caa763d8d497dc7346260a6935148a0aa469d1a29f949e9c634fac5c763a3469
racing2003/charter_cup.htm,2003,legacy-result,legacy-result,b61040adb9b38f80a37b664c6dba3e3deb76006f6b4c241b34d7ae740f96a494,af0f4e67d0b6b535959c8b86ed6b9b6c4b43487bde172c00f97d5f9b6b1ab9d6
racing2003/commodore_cup.htm,2003,legacy-result,legacy-result,942cfb773bbd2ee251c86770c803abfb759fda824a191372669997b96336db51,04076d4ec18b1936963e6e72ffa5ab20523221cba78f42c476c5286c6badaa9e
racing2003/craft_festival.htm,2003,legacy-result,legacy-result,bd08b5f36b6cfea59e0c836ff55c8a53f84171894f117e8f96d95c0c9b3c0edf,2debcc4434f13155c49f9fd3148636464d7904f0d8e01877e072ef2dfdaa56c8
racing2003/crown_diamond.htm,2003,legacy-result,legacy-result,6b74f79c05ed89cf65df86939cc4534bc1613eb7073763e773683bba69686fa4,2cf419337f30747e4b55f8c64768c80769c7571ac6d28aebac3bb72f252a726e
racing2003/glube1.htm,2003,legacy-result,legacy-result,0eb344b1994af0b2160c5c4be3560371047bf80e99f8d6a3e1a8de3770d36d25,dae5b751922ebbb151b5bed211df577588af4a8509f17e9cfd05b31ba2e1026c
racing2003/glube2.htm,2003,legacy-result,legacy-result,37d1f22db83dd8cf35bbae8825cc9c79c89883ed3bf6a6ea92df6a4b9bb7bce8,839f62bddbd94935510560a9fa040f6cc90c984a4a4bfdd9e1f40ea71814a1c4
racing2003/glube3.htm,2003,legacy-result,legacy-result,015ea53d4429f01f0d68062d1e6fd38ebda3b97424b26310685e345392b854eb,8bace5f32b25db1d3ec25f4a1154cd352bae3b6bc510db264c45ea01c6ba9439
racing2003/glube4.htm,2003,legacy-result,legacy-result,870b7523b9db65c02f984bbf45890b152cc301315fefbda89356df2032fe5eb1,ac39d51e97351e6990c88f8bb0e822caf9c3056a311ee53e7bf4375c9973f4d9
racing2003/glube_series.htm,2003,legacy-result,legacy-result,0c37320e41188a3afcf5427eeda272b9a3fd0297e0429cdd4c92918fc2034d6f,4fd740b7eeeb4cc50c1f52a2b7e4b9c98014432d8845c4a9a5c1676ed1e281f1
racing2003/jun_jul_2003_matrix.htm,2003,unknown,unknown,841a8395a444de1bc69bbb12d6076b478104655ada02960e55dd636cf2b3fe77,38c59eea4e907eb9db924bcfec56dd397ee095f7dc3b3ddf5d263b2fd657dc3f
racing2003/kirby_series.htm,2003,legacy-result,legacy-result,253b53ed7fafdf026f6ccc07b5c3e46d332b38f60c5fbfb8ec34c3565ef42b65,0721aa080b65c71e9099a8dde64ad5e3a5e7dd7fac6f50be713192751ae5f55a
racing2003/ladies_helm.htm,2003,legacy-result,legacy-result,934707a60023f88de794431d40bda514ea0a7b64dacc91ed6ba3ae02bc9c0bb4,b976391de36c26ae1eb19818a3cb0842d1e9105edf0d510b4ab3ed91de6c38dc
racing2003/leeward_island.htm,2003,legacy-result,legacy-result,407a2af9bec1ee02b0687336a8217f69fa7cc3bcc88086653004ff97a88b9439,5db970862e5697497d55539711bd81ed0502663e48a4572f50e422288d8af0bc
racing2003/martin_fielding.htm,2003,legacy-result,legacy-result,5495df588591adf69d2c3701535365a5ee2bcb1e8c296f55245ac2ab32945cbd,0817ce510f60807d31b41496736397d87292401d621bde7c30e0ac504d041d6d
racing2003/moosehead_fall1.htm,2003,legacy-result,legacy-result,9455edca1bdc92759f1ca623cdca5a82a746edff484419326404982c021b2edd,668505b3a16e3e63bcb443723b83e553d7a06b8e8fd767fcdd80e0e4178a6795
racing2003/moosehead_fall2.htm,2003,legacy-result,legacy-result,9e812e9b9454757d49064e909f8ebd7503240dda7a63a3142e01dc2079f9d330,3e036f8b6f0f850f44e612217cb2f450419cee8530a4287bd855b7ba27470aaf
racing2003/moosehead_fall3.htm,2003,legacy-result,legacy-result,fd0bf97679986546352e548b2d68c26fc25788ac135ae4106835b561e98218b6,fd31e87de7e5180e04e507cb0eb58c4c60e07d0d248b1ce31bc63bcd70ecbae3
racing2003/moosehead_fall4.htm,2003,legacy-result,legacy-result,9af8835c0f6edf51dc57b8be34b9a471beb9da5d3aa8296038f3d8779a510f73,37fad77f3b7660fffae16729aa3e6d8806009f477441c894ba923439e2dfd5a0
racing2003/moosehead_fall_series.htm,2003,legacy-result,legacy-result,13aa26f131a014de9aaa5a4c0a263255056d0779313230cabaed66369bfd188a,7fc2ca9b7811ac40af6c4ee4cc0ffbbeda0c7b9fdeae30960841cfaea903e7c0
racing2003/ocean_tray.htm,2003,legacy-result,legacy-result,8a856b1c7127fe9126e4a0ef68090390bcd90473efee0efedb90c99489580fd4,ec5168633151ebe8e13657bae4dd3331b7508cc602521a7eb0e1bc525c1237e7
racing2003/paceship1.htm,2003,legacy-result,legacy-result,215a9a2a4a3a70c0a85f67d84f81d1cad13ed90d358b75f87d81b8e2d3d6567e,08bf31b0061587a9c2eca58e71023bef0d742d16e918798a0594467b692f6d98
racing2003/paceship2.htm,2003,legacy-result,legacy-result,44d2b4e3bcdf1390886b39d32fc69a23997f3e7c36bfebc829f9294232ae321f,c56411630c78f56ed721bce9db20f6bef6d48d01787896d4957c5ec697525500
racing2003/paceship3.htm,2003,legacy-result,legacy-result,2c1e906abf01d372f13c10e766cf1ec0d3c7a11e7c97ca4346a0597bec762906,3d40cd5ccab6cb287dd92f2c0261a7b0d53e4be23ca877157e4e4100e5961aa1
racing2003/paceship4.htm,2003,legacy-result,legacy-result,0b028b742feab8168f47831c0ec03e68176f7ac83cc6e3ee23a24449e09dd334,57e0c0559724756e14d26644a64451bc2edee3e37ba76593ff42f8576c6feeb0
racing2003/paceship_series.htm,2003,legacy-result,legacy-result,79ff33761eac2682af1d2f590efead904255aded37db85aea0f170cf9d55db3e,2a1e678cff3d45750845b63259ad7f7a4803f6b2071fe08101dd1cfec234555e
racing2003/racing.htm,2003,legacy-index,legacy-index,95e0625c2372055c9c5890c15afff73ecddcf76c2cc52bf1e20d476c72c0fed0,91502159d32cf3f62f3f26d1c6ed8743952e13dbfeb22d87f3e35f711bf790a5
racing2003/rg_smith.htm,2003,legacy-result,legacy-result,a5b0b57ac3d38b86cfcfb3939dae765e5282b3fd979c9a0622a663f398cc4450,a963d3fd472f8b7b6560c257b30bb19b9128a41d0cfb219575a5939684c9a13b
racing2003/sable_sailmakers.htm,2003,legacy-result,legacy-result,050a433fa06a34db75c9b36797fa47d51efdc744023a0c775e271f76ac7edfab,e97cc94cf55ca08aa0ba01eed538438b52d5dc5648b2b344ae3f4fad1ecfbdfa
racing2003/scotia_trawler1.htm,2003,legacy-result,legacy-result,af346a5d8b1aa2fefa9b4670e85848bc2944b76d8fb93e9cc1036bfc90b5c9b4,b935c8ecfcfaa9badab55f9190965a789058c24ba124b4e76981ee4d42ec8894
racing2003/scotia_trawler2.htm,2003,legacy-result,legacy-result,c14a52bd85a4c7b1c2b984e06aa1a58c1045deed099683c9d47f405f3ca12abe,a0b56aae44d59183b37e75dc318664052507b78d4578a758077de5e21bb088e7
racing2003/scotia_trawler3.htm,2003,legacy-result,legacy-result,400d0e5ad596447a7b9c7dce372ba6e4759748b13b56b436a7b6cbcf2f637241,f5f15aca04767380f715a32da4fb0603a45af082c2b947f831b485bdbbbf5f0c
racing2003/scotia_trawler4.htm,2003,legacy-result,legacy-result,8c025c2d98fdb068adbbc3cd4cf978f3d4cdaf77341e27749df50ae66c5d0909,8cb6c6ae9c2770f12fe5135480780be803a069addf9ce8781dc1cbfa7b7043dc
racing2003/scotia_trawler_series.htm,2003,legacy-result,legacy-result,25b6fb97cdf1d3a23d8bc6d28c86d08633567366d1d73422acf6fd464073d00d,dcbd263dbd288c82a620e19345f6508c723578e15b7f4b9c36c2bc598c56a746
racing2003/season_2003_matrix.htm,2003,unknown,unknown,5fb00df71fcc2227317ca6b78d1467e69e4b5d5e1624a51c2b65057acd6d9697,4111ef8742cd138b1221744e62c1be286bc0cf782d5a4e669e2ee2269cc7d8d8
racing2003/yacht_shop.htm,2003,legacy-result,legacy-result,d999e44087caf4484eba7bd213f506c4dc83a65748f0a6d3a2698803d24042d9,ed0d82e2822cb1a573994028c879eccab1d34554a0c6cd6b54a0d488c4b59bd3
racing2003/yacht_shop_aug24.htm,2003,legacy-result,legacy-result,3cac66fe9f09f586e8c77ef0ec2f2c490dbb746e0bb2a9a36d27f963d896d774,3ff3377533425d41b08a55649d9686a7c0be077e898b4307680a1c66d9c3a7e0
racing2004/2004_Handicap_System.htm,2004,legacy-result,legacy-result,bbb637b3d4f9852001702da4cfd60c35a52fd7d80d7bb69818d6156f33ea03a1,a934cddbbdb42a6e9de7b79a2a9f7ca65223d7c859055f450c98aa25aa201bed
racing2004/2004_Sailing_Instructions.htm,2004,legacy-result,legacy-result,86d7cd4d8a022eddf3a66852077dd57c8b57b8bb8d9904b368aa5768d0478ab9,c9b8e0850305bc45431b632e740b0388376466d519bcea1db91b0b45d1f21500
racing2004/2004_season_matrix.htm,2004,unknown,unknown,b9320294da21f797e61eb5fa63bf0eedaf8f9d3d1c2cfbf08c9f14892b3be83e,fea0203f271e77d6c0edb9258969d6b3074ab0641055c13bde5116167a4724c7
racing2004/absolute_last_race.htm,2004,legacy-result,legacy-result,5b420d6e30b917d05f6e058a0ebab08c80173f465ea4bfa56bb0225088859647,9dbecc688d1c9f2bab5c69ac15d1c5ce6cb3d4599d6aa8b2e82d8a6e9102ddd2
racing2004/august_2004_matrix.htm,2004,unknown,unknown,3d8c5ff7dd29ae3eb47523dc27aea9c62f905d0c5cfa90f088121a34f51013aa,829edbadc329a0a91271487bb2c69cdd6b1130245eb84fadfdb16ebe7c818d23
racing2004/bluenose_motors_trophy.htm,2004,legacy-result,legacy-result,00c2d8eaf83ee18705428dbcacf787eee28fab895051382010b56de557c9616a,e24e5bb2a16fe1910ea326f6116cbd41e20fc81918fb88f7545510cf4b9cb3bb
racing2004/bolands.htm,2004,legacy-result,legacy-result,6b40bd0adb6ac6d49ff76004bd0e7c184f2dfbf887d4c42dab7990be16087413,6b4f2dfb357c12db96b9ca9a192c4a70eddd79844587a65c6dde6a1860c8e074
racing2004/charter_cup.htm,2004,legacy-result,legacy-result,5029d7feb809baf552f348c2100e7c9ba69082cf30b218fb38ac5954d990f67a,04771e7b21cdb183ebb1cf3e712416bca656b506e651d812c687c3c5014785b7
racing2004/crown_diamond.htm,2004,legacy-result,legacy-result,ecf39621b4228cfe3379e10fc71780e42c63a1f817f80522eeaa51ad5df4248d,3f10b588cd36be275d07dcb6857fff6fcebb8ddd50c80714d3dd5c4a80bf4c33
racing2004/fall_sept_series_1.htm,2004,legacy-result,legacy-result,cc1850acabc18cb530a80ea743b4dc45447944f74b076f5498d99b41fc95f675,dc86cefbf3e8f456a03eb85642dcbb5c70538554529a46fa85bf51ae59e26e0a
racing2004/fall_sept_series_2.htm,2004,legacy-result,legacy-result,0d8494d75e3fe27eca46231350084156da7789deec001137fc4bb373f4aa9d5c,495b10c5590f62b476566904c9e0e299d1d76a803c109ee51f46c40a07220fee
racing2004/fall_sept_series_3.htm,2004,legacy-result,legacy-result,af8335f6883c1458e5f33ba20c878d659545c8715ed2aea8273e43cc90737920,ad2ee6b4e480dfa7d72a1ad36359012195923308727c3c9d3a5773e528c384ca
racing2004/fall_sept_series_4.htm,2004,legacy-result,legacy-result,25e7a65b4de0ed21559c0daadcd477c2eb1616f71bf2132c25536b41e3a8c5d8,3a3f860c397b8aac8193fb173ad6ebd9012a43c45211d26e421f7297e4555f10
racing2004/fall_sept_series_series.htm,2004,legacy-result,legacy-result,4214300cfb5316e95e17adac2ad18e84cab8c45698d33f69d148eed835e9567d,84d831990e1c009ca5c87d6c61143e901475614c1204e0386672471761d53a96
racing2004/glube_june.htm,2004,legacy-result,legacy-result,42d2c9dade193fb76b75b58f4216f72a64bb7b05c186e76410c9f505c8c5cad6,2593a787cc35e765c9c9da55d434e29688ea7a17ead320d3c09706da99ef0f19
racing2004/glube_june_2.htm,2004,legacy-result,legacy-result,31ee9bb0ae10c8cddf07dbc45c1c60be081f339a6e4c2a393e2e6b4342b9f91d,269aaa078d83bbdf24de9d30c13af14ad70d36e11167bc76575c8a553e52009d
racing2004/glube_june_3.htm,2004,legacy-result,legacy-result,d9ce8d6da1c82b4232287cb9fc9ec9c07a158e63d7617d2abba018486780922c,1a2fa3347e445edcceb0bc3ca5ec0f4bfd3c71ee29b2e336d26fe82b87e9812d
racing2004/glube_june_4.htm,2004,legacy-result,legacy-result,59f75435ce1ff6464439d531691e29e45a8708de92f2a489fdbe2c112f27e1af,bc996196b546e204e1317aa4e798dcd95d432021ef07d42c65f334bb0b285192
racing2004/glube_june_series.htm,2004,legacy-result,legacy-result,5238d831f0cf7cfd9278db14ae2dc1ebf093f24fe112e6c8f6308760f5fdd906,7e12af7316ddb8b110c7b632222bef8d01113e13cb67dae0cddfd9d144f95c9f
racing2004/july_2004_matrix.htm,2004,unknown,unknown,9a2c510c000272a64163bb6e979b13801bdb8ad06e676813b6219279a157c49b,fa4333c0a7027ad517711d4378f623390043c9a58f68c33a2287226a1f7f8083
racing2004/june_2004_matrix.htm,2004,unknown,unknown,16fa63b5822bf1d6f879fb8e99f7b9dbb6302f3d94a55caddd1b056efcbea8c8,e932a2fb15fcd906319b9f5dd777c76dfdac742a724357a3e973d26107ede01d
racing2004/leeward_islands.htm,2004,legacy-result,legacy-result,c0f2ec7ca4709d2d10aedfe1f084dd71b6e9412174e12cf5d19e97be19b4c696,adb1459dd7f3869b11ef0fed99b7632ab3a634814c3bd9c7a08a3400e4462abc
racing2004/martin_fielding.htm,2004,legacy-result,legacy-result,0b0d5f6c28147817de0c679f33f5e821a1f6fc0d4ca8c78805a2d350b99254f9,33ec654afef9728f546b7fe11adf2bc4d3e9d6772d3a83acf4dc61ed08944d68
racing2004/ocean_tray.htm,2004,legacy-result,legacy-result,17731dcbe975041728a0608efcb333c634ed0845e0ddd7af32bbe235c795935e,d26360676a046e049c57d3e6533d29147cc56261a98284cb0b089e33353c87cf
racing2004/paceship_august_1.htm,2004,legacy-result,legacy-result,3d7549b78fdd089a2a78a54709a2e06996dc5ee0d27f8683399297eefb278326,2ca76f7fc941652f84d90ba7399bc7bca380c6827f9b1c298507d10a5b81c932
racing2004/paceship_august_2.htm,2004,legacy-result,legacy-result,c8645c1166190472408895c6e7b6f61d1f6a4e4390f5b43af6d4b80d4a0ab699,7521c0e6075f9fbeefe15bc88fb3015fdac9aa2e6fdb99a171c7f2a31d03e02e
racing2004/paceship_august_3.htm,2004,legacy-result,legacy-result,34fd0b4d00b9cff466192f2441a1375374fe12c797c4bf630f900d0bead46da0,14f97a9d0b1f9fd3494c78089fd13b4fbf70aa7619bda09429d91b5674282cf6
racing2004/paceship_august_4.htm,2004,legacy-result,legacy-result,a443136cf6f7809d71452decf3d1324d5f05d5ea62aa8f1f03389bf39547b842,42782f4c7622f359e1f1e9cafc2dc95cbc577f987967f7544b3804a661dd8463
racing2004/paceship_august_series.htm,2004,legacy-result,legacy-result,ab763d267e6152c4d51d5c6d69cf83e05c99b6933c238e4366bce56f7072a3d5,be32bb8bba3ec043252a59f95bd6267837aaa6736d0b376fe80bb73950e0f564
racing2004/racing.htm,2004,legacy-index,legacy-index,ca1cdbe66e47cd9152622c265111c9fc699bc5152130b72592e20558db2b3494,5d04ad9a4833f4d634e7d8937a69a930d7c43385483161c619c02c722395e56c
racing2004/rg_smith.htm,2004,legacy-result,legacy-result,ef4302abe33f3604bba36a515d7298258339dd89b30449439b7e19fe0e717e5b,896a2dcf9f308e3b3b86a8e87b818bb134fecab2534ee8be615b09baca5052a4
racing2004/sable_sailmakers_cup.htm,2004,legacy-result,legacy-result,53c2f92a6be7e82a440dd6a01270b85435f94080945ca405b9e16f488fc45e63,9b06c8bba85648793e9e729d39827720da4d7bd5ba5db9af796ecafd432d4813
racing2004/scotia_trawler_july_1.htm,2004,legacy-result,legacy-result,c5183befdbcfdb76f3d8294f20324e5bdf5b223285748d0d1c91577104f64c9e,513d522f35ddc8257745875b8b97c112b79cbc04584f09ae7a14ef64f604878b
racing2004/scotia_trawler_july_2.htm,2004,legacy-result,legacy-result,6e8d550f6e9401cf247b279623920f3223d7baaaa76c70b6c9325b0cac3a7306,b16642561fa530b6319d4ecdd6962c475440a60b557efd1ee568c79e7b05fed5
